,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
26287,stop,2015-10-18 0:00:00,1929,2400,Telegraph Ave,Traffic Violation,2400 Telegraph Ave,37.8138975,-122.2684813
26288,stop,2015-10-18 0:00:00,1532,500,Van Buren Av,Traffic Violation,500 Van Buren Av,37.810843,-122.2514609
26289,stop,2015-10-18 0:00:00,2214,3300,West St,Traffic Violation,3300 West St,37.8232974,-122.2727282
26290,stop,2015-10-19 0:00:00,1713,3100,12TH ST,Traffic Violation,3100 12TH ST,37.8124796,-122.3001481
26291,stop,2015-10-19 0:00:00,2217,2400,14th Ave,Traffic Violation,2400 14th Ave,37.7952627,-122.2363699
26292,stop,2015-10-19 0:00:00,1636,3100,14th Ave,Traffic Violation,3100 14th Ave,37.7988834,-122.2292549
26293,stop,2015-10-19 0:00:00,1828,1500,22ND AV,Traffic Violation,1500 22ND AV,37.7856642,-122.2371711
26294,stop,2015-10-19 0:00:00,2129,2400,23rd Avenue,Traffic Violation,2400 23rd Avenue,37.7907912,-122.2288108
26295,stop,2015-10-19 0:00:00,1705,2000,26TH AV,Probation/Parole,2000 26TH AV,37.7854008,-122.2282153
26296,stop,2015-10-19 0:00:00,2259,2500,26th Ave,Traffic Violation,2500 26th Ave,37.789941,-122.2240616
26297,stop,2015-10-19 0:00:00,853,,34TH AVE & FARNAM ST,Traffic Violation,34TH AVE & FARNAM ST,37.7774739,-122.2234274
26298,stop,2015-10-19 0:00:00,2300,1400,36th Ave,Traffic Violation,1400 36th Ave,37.7757987,-122.2219992
26299,stop,2015-10-19 0:00:00,1957,1400,37TH AV,Traffic Violation,1400 37TH AV,37.7752376,-122.2203833
26300,stop,2015-10-19 0:00:00,1145,1000,37TH AVE,Traffic Violation,1000 37TH AVE,37.7729624,-122.2222685
26301,stop,2015-10-19 0:00:00,2305,1900,38TH AV,Traffic Violation,1900 38TH AV,37.7790438,-122.2166794
26302,stop,2015-10-19 0:00:00,1616,300,38th St,Traffic Violation,300 38th St,37.826029,-122.2574018
26303,stop,2015-10-19 0:00:00,1731,1400,40TH AV,Traffic Violation,1400 40TH AV,37.7739189,-122.2179338
26304,stop,2015-10-19 0:00:00,1821,1600,40TH AV,Traffic Violation,1600 40TH AV,37.7752055,-122.2166708
26305,stop,2015-10-19 0:00:00,1320,200,40Th St,Traffic Violation,200 40Th St,37.8262389,-122.2546641
26306,stop,2015-10-19 0:00:00,1334,600,47TH ST,Traffic Violation,600 47TH ST,37.8346373,-122.2649228
26307,stop,2015-10-19 0:00:00,2037,800,56TH ST,Traffic Violation,800 56TH ST,37.840667,-122.2700262
26308,stop,2015-10-19 0:00:00,28,2300,82nd Ave,Traffic Violation,2300 82nd Ave,37.7608112,-122.1685071
26309,stop,2015-10-19 0:00:00,28,2300,82nd Ave,Traffic Violation,2300 82nd Ave,37.7608112,-122.1685071
26310,stop,2015-10-19 0:00:00,28,2300,82nd Ave,Traffic Violation,2300 82nd Ave,37.7608112,-122.1685071
26311,stop,2015-10-19 0:00:00,28,2300,82nd Ave,Traffic Violation,2300 82nd Ave,37.7608112,-122.1685071
26312,stop,2015-10-19 0:00:00,1928,1600,84th Ave,Traffic Violation,1600 84th Ave,37.7550459,-122.176041
26313,stop,2015-10-19 0:00:00,2140,1300,86th Ave,Traffic Violation,1300 86th Ave,37.7517321,-122.1783903
26314,stop,2015-10-19 0:00:00,1529,2200,86TH AVE,Traffic Violation,2200 86TH AVE,37.7569538,-122.1680608
26315,stop,2015-10-19 0:00:00,1529,2200,86TH AVE,Traffic Violation,2200 86TH AVE,37.7569538,-122.1680608
26316,stop,2015-10-19 0:00:00,1744,1800,89th Ave,Traffic Violation,1800 89th Ave,37.7522532,-122.1705421
26317,stop,2015-10-19 0:00:00,1744,1800,89th Ave,Traffic Violation,1800 89th Ave,37.7522532,-122.1705421
26318,stop,2015-10-19 0:00:00,1744,1800,89th Ave,Traffic Violation,1800 89th Ave,37.7522532,-122.1705421
26319,stop,2015-10-19 0:00:00,1831,,8TH St & JACKSON St,Traffic Violation,8TH St & JACKSON St,37.7978995,-122.2676065
26320,stop,2015-10-19 0:00:00,2112,1400,90th Ave,Traffic Violation,1400 90th Ave,37.7495432,-122.1740617
26321,stop,2015-10-19 0:00:00,1616,,94th Ave & Macarthur Blvd,Traffic Violation,94th Ave & Macarthur Blvd,37.7529187,-122.1603673
26322,stop,2015-10-19 0:00:00,1616,,94th Ave & Macarthur Blvd,Traffic Violation,94th Ave & Macarthur Blvd,37.7529187,-122.1603673
26323,stop,2015-10-19 0:00:00,1616,,94th Ave & Macarthur Blvd,Traffic Violation,94th Ave & Macarthur Blvd,37.7529187,-122.1603673
26324,stop,2015-10-19 0:00:00,1625,400,98TH AV,Traffic Violation,400 98TH AV,37.7346817,-122.1840024
26325,stop,2015-10-19 0:00:00,1700,2500,98th Ave,Probable Cause,2500 98th Ave,37.7501447,-122.1575967
26326,stop,2015-10-19 0:00:00,1700,2500,98th Ave,Probable Cause,2500 98th Ave,37.7501447,-122.1575967
26327,stop,2015-10-19 0:00:00,1820,2900,9TH ST,Traffic Violation,2900 9TH ST,37.7757316,-122.232975
26328,stop,2015-10-19 0:00:00,159,6600,BANCROFT AV,Traffic Violation,6600 BANCROFT AV,37.7700401,-122.1831414
26329,stop,2015-10-19 0:00:00,159,6600,BANCROFT AV,Traffic Violation,6600 BANCROFT AV,37.7700401,-122.1831414
26330,stop,2015-10-19 0:00:00,159,6600,BANCROFT AV,Traffic Violation,6600 BANCROFT AV,37.7700401,-122.1831414
26331,stop,2015-10-19 0:00:00,1457,4800,Bancroft Avenue,Traffic Violation,4800 Bancroft Avenue,37.7717805,-122.2083924
26332,stop,2015-10-19 0:00:00,1413,,BOND ST & 48TH AVE,Traffic Violation,BOND ST & 48TH AVE,37.7720074,-122.2082349
26333,stop,2015-10-19 0:00:00,406,2400,BROADWAY,Traffic Violation,2400 BROADWAY,37.8134799,-122.2651672
26334,stop,2015-10-19 0:00:00,1805,,CHABOT RD & PRESLEY WY,Traffic Violation,CHABOT RD & PRESLEY WY,37.8485039,-122.2484649
26335,stop,2015-10-19 0:00:00,2142,3000,Coolidge Ave,Traffic Violation,3000 Coolidge Ave,37.7917798,-122.2147827
26336,stop,2015-10-19 0:00:00,2222,3000,Coolidge Ave,Traffic Violation,3000 Coolidge Ave,37.7917798,-122.2147827
26337,stop,2015-10-19 0:00:00,2345,600,E 12th St,Reasonable Suspicion,600 E 12th St,37.7943403,-122.2539522
26338,stop,2015-10-19 0:00:00,2130,3400,E 12TH ST,Traffic Violation,3400 E 12TH ST,37.7760495,-122.2237078
26339,stop,2015-10-19 0:00:00,343,3100,E 16th St,Traffic Violation,3100 E 16th St,37.7800989,-122.2247946
26340,stop,2015-10-19 0:00:00,104,3200,E 16th St,Traffic Violation,3200 E 16th St,37.7803233,-122.224484
26341,stop,2015-10-19 0:00:00,11,,EDES AV & HEGENBERGER RD,Traffic Violation,EDES AV & HEGENBERGER RD,37.7447215,-122.1959882
26342,stop,2015-10-19 0:00:00,1613,2100,Foothill Blvd,Traffic Violation,2100 Foothill Blvd,37.7868621,-122.2373434
26343,stop,2015-10-19 0:00:00,2045,2200,Foothill Blvd,Traffic Violation,2200 Foothill Blvd,37.7862403,-122.2362912
26344,stop,2015-10-19 0:00:00,2157,2300,FOOTHILL BLVD,Traffic Violation,2300 FOOTHILL BLVD,37.7852316,-122.2338133
26345,stop,2015-10-19 0:00:00,349,2500,FOOTHILL BLVD,Traffic Violation,2500 FOOTHILL BLVD,37.7848865,-122.2305339
26346,stop,2015-10-19 0:00:00,2324,3600,FOOTHILL BLVD,Traffic Violation,3600 FOOTHILL BLVD,37.780827,-122.218265
26347,stop,2015-10-19 0:00:00,1739,4000,FOOTHILL BLVD,Traffic Violation,4000 FOOTHILL BLVD,37.7778061,-122.2150195
26348,stop,2015-10-19 0:00:00,20,4000,FOOTHILL BLVD,Traffic Violation,4000 FOOTHILL BLVD,37.7778061,-122.2150195
26349,stop,2015-10-19 0:00:00,240,4000,FOOTHILL BLVD,Traffic Violation,4000 FOOTHILL BLVD,37.7778061,-122.2150195
26350,stop,2015-10-19 0:00:00,257,800,Fruitvale Ave,Traffic Violation,800 Fruitvale Ave,37.7734349,-122.227896
26351,stop,2015-10-19 0:00:00,1812,8200,Golf Links Rd,Traffic Violation,8200 Golf Links Rd,37.7630332,-122.1641931
26352,stop,2015-10-19 0:00:00,1812,8200,Golf Links Rd,Traffic Violation,8200 Golf Links Rd,37.7630332,-122.1641931
26353,stop,2015-10-19 0:00:00,1949,,HAMILTON ST & HEGENBERGER RD,Traffic Violation,HAMILTON ST & HEGENBERGER RD,37.7562418,-122.1901397
26354,stop,2015-10-19 0:00:00,2130,1000,INTERNATIONAL BLVD,Traffic Violation,1000 INTERNATIONAL BLVD,37.7920853,-122.249675
26355,stop,2015-10-19 0:00:00,408,1800,INTERNATIONAL BLVD,Reasonable Suspicion,1800 INTERNATIONAL BLVD,37.7871311,-122.2418247
26356,stop,2015-10-19 0:00:00,121,2500,INTERNATIONAL BLVD,Traffic Violation,2500 INTERNATIONAL BLVD,37.7820626,-122.2336895
26357,stop,2015-10-19 0:00:00,230,3000,INTERNATIONAL BLVD,Traffic Violation,3000 INTERNATIONAL BLVD,37.7789535,-122.228008
26358,stop,2015-10-19 0:00:00,230,3000,INTERNATIONAL BLVD,Traffic Violation,3000 INTERNATIONAL BLVD,37.7789535,-122.228008
26359,stop,2015-10-19 0:00:00,417,3300,International Blvd,Traffic Violation,3300 International Blvd,37.7772749,-122.2243949
26360,stop,2015-10-19 0:00:00,2002,3300,INTERNATIONAL BLVD,Traffic Violation,3300 INTERNATIONAL BLVD,37.7772749,-122.2243949
26361,stop,2015-10-19 0:00:00,1857,3400,INTERNATIONAL BLVD,Traffic Violation,3400 INTERNATIONAL BLVD,37.7767729,-122.223597
26362,stop,2015-10-19 0:00:00,2018,3400,INTERNATIONAL BLVD,Traffic Violation,3400 INTERNATIONAL BLVD,37.7767729,-122.223597
26363,stop,2015-10-19 0:00:00,2014,3500,INTERNATIONAL BLVD,Traffic Violation,3500 INTERNATIONAL BLVD,37.776243,-122.2228461
26364,stop,2015-10-19 0:00:00,2240,3500,INTERNATIONAL BLVD,Traffic Violation,3500 INTERNATIONAL BLVD,37.776243,-122.2228461
26365,stop,2015-10-19 0:00:00,1755,3700,INTERNATIONAL BLVD,Probable Cause,3700 INTERNATIONAL BLVD,37.7755211,-122.2204167
26366,stop,2015-10-19 0:00:00,1755,3700,INTERNATIONAL BLVD,Probable Cause,3700 INTERNATIONAL BLVD,37.7755211,-122.2204167
26367,stop,2015-10-19 0:00:00,1928,3800,INTERNATIONAL BLVD,Traffic Violation,3800 INTERNATIONAL BLVD,37.7749194,-122.2196851
26368,stop,2015-10-19 0:00:00,2022,3800,INTERNATIONAL BLVD,Traffic Violation,3800 INTERNATIONAL BLVD,37.7749194,-122.2196851
26369,stop,2015-10-19 0:00:00,2329,3900,INTERNATIONAL BLVD,Traffic Violation,3900 INTERNATIONAL BLVD,37.7744112,-122.2186323
26370,stop,2015-10-19 0:00:00,1735,4200,INTERNATIONAL BLVD,Traffic Violation,4200 INTERNATIONAL BLVD,37.7732078,-122.2155514
26371,stop,2015-10-19 0:00:00,438,4900,INTERNATIONAL BLVD,Traffic Violation,4900 INTERNATIONAL BLVD,37.7697887,-122.2087584
26372,stop,2015-10-19 0:00:00,2044,8100,International Blvd,Traffic Violation,8100 International Blvd,37.7561458,-122.180557
26373,stop,2015-10-19 0:00:00,1832,8300,INTERNATIONAL BLVD,Probable Cause,8300 INTERNATIONAL BLVD,37.7551661,-122.1785112
26374,stop,2015-10-19 0:00:00,58,8800,MACARTHUR BLVD,Traffic Violation,8800 MACARTHUR BLVD,37.7571033,-122.1619083
26375,stop,2015-10-19 0:00:00,1852,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
26376,stop,2015-10-19 0:00:00,1100,700,MARITIME ST,Traffic Violation,700 MARITIME ST,37.8095543,-122.3125292
26377,stop,2015-10-19 0:00:00,34,3500,MLK Way,Traffic Violation,3500 MLK Way,37.8241676,-122.2698496
26378,stop,2015-10-19 0:00:00,1059,100,MONTE VISTA AV,Reasonable Suspicion,100 MONTE VISTA AV,37.8246845,-122.2523579
26379,stop,2015-10-19 0:00:00,2200,1400,Of 22ND AV,Traffic Violation,1400 Of 22ND AV,37.7845705,-122.2378675
26380,stop,2015-10-19 0:00:00,1930,8000,OLIVE ST,Traffic Violation,8000 OLIVE ST,37.7605752,-122.173074
26381,stop,2015-10-19 0:00:00,1544,9100,THERMAL ST,Probable Cause,9100 THERMAL ST,37.7551833,-122.1598107
26382,stop,2015-10-19 0:00:00,727,9100,THERMAL ST,Traffic Violation,9100 THERMAL ST,37.7551833,-122.1598107
26383,stop,2015-10-19 0:00:00,2345,300,W MacArthur Blvd,Traffic Violation,300 W MacArthur Blvd,37.8245109,-122.2586518
26384,stop,2015-10-19 0:00:00,50,1000,WEBSTER ST,Reasonable Suspicion,1000 WEBSTER ST,37.8006289,-122.2705105
26385,stop,2015-10-20 0:00:00,1950,,101st Avenue & International Blvd,Traffic Violation,101st Avenue & International Blvd,37.7421163,-122.1688358
26386,stop,2015-10-20 0:00:00,1709,,104TH AV & BIRCH ST,Probation/Parole,104TH AV & BIRCH ST,37.7415489,-122.1620919
26387,stop,2015-10-20 0:00:00,53,,12th Street & Broadway,Traffic Violation,12th Street & Broadway,37.8029373,-122.2717384
26388,stop,2015-10-20 0:00:00,1526,1800,13th Ave,Probation/Parole,1800 13th Ave,37.7924672,-122.2432964
26389,stop,2015-10-20 0:00:00,1526,1800,13th Ave,Probation/Parole,1800 13th Ave,37.7924672,-122.2432964
26390,stop,2015-10-20 0:00:00,1526,1800,13th Ave,Probation/Parole,1800 13th Ave,37.7924672,-122.2432964
26391,stop,2015-10-20 0:00:00,1526,1800,13th Ave,Probation/Parole,1800 13th Ave,37.7924672,-122.2432964
26392,stop,2015-10-20 0:00:00,1526,1800,13th Ave,Probation/Parole,1800 13th Ave,37.7924672,-122.2432964
26393,stop,2015-10-20 0:00:00,1526,1800,13th Ave,Probation/Parole,1800 13th Ave,37.7924672,-122.2432964
26394,stop,2015-10-20 0:00:00,1526,1800,13th Ave,Probation/Parole,1800 13th Ave,37.7924672,-122.2432964
26395,stop,2015-10-20 0:00:00,1706,3500,16TH ST,Reasonable Suspicion,3500 16TH ST,37.7783779,-122.2214963
26396,stop,2015-10-20 0:00:00,1725,1800,19TH ST,Traffic Violation,1800 19TH ST,37.7904225,-122.2389349
26397,stop,2015-10-20 0:00:00,1148,,21ST AVE & E 21st,Traffic Violation,21ST AVE & E 21st,37.7902163,-122.2341196
26398,stop,2015-10-20 0:00:00,1138,,21ST AVE & E 21st ST,Traffic Violation,21ST AVE & E 21st ST,37.7902163,-122.2341196
26399,stop,2015-10-20 0:00:00,1208,,21ST AVE & E 21st ST,Traffic Violation,21ST AVE & E 21st ST,37.7902163,-122.2341196
26400,stop,2015-10-20 0:00:00,1120,,21ST AVE & E 22ND ST,Traffic Violation,21ST AVE & E 22ND ST,37.791869,-122.2347953
26401,stop,2015-10-20 0:00:00,1605,1800,22ND AV,Probable Cause,1800 22ND AV,37.7876004,-122.2348099
26402,stop,2015-10-20 0:00:00,2310,2600,23rd Ave,Traffic Violation,2600 23rd Ave,37.7922495,-122.2274423
26403,stop,2015-10-20 0:00:00,1702,2300,23RD ST,Traffic Violation,2300 23RD ST,37.812582,-122.2674969
26404,stop,2015-10-20 0:00:00,1434,,24TH ST & 26TH AV,Traffic Violation,24TH ST & 26TH AV,37.7884138,-122.2254044
26405,stop,2015-10-20 0:00:00,1755,,24th St & Telegraph Ave,Traffic Violation,24th St & Telegraph Ave,37.8134739,-122.2685886
26406,stop,2015-10-20 0:00:00,1551,,32ND & FILBERT ST,Reasonable Suspicion,32ND & FILBERT ST,37.823038,-122.2778308
26407,stop,2015-10-20 0:00:00,1551,,32ND & FILBERT ST,Reasonable Suspicion,32ND & FILBERT ST,37.823038,-122.2778308
26408,stop,2015-10-20 0:00:00,328,,34TH AV & INTERNATIONAL BLVD,Traffic Violation,34TH AV & INTERNATIONAL BLVD,37.7767097,-122.223825
26409,stop,2015-10-20 0:00:00,1550,,35TH St & WEST ST,Traffic Violation,35TH St & WEST ST,37.8247943,-122.2723492
26410,stop,2015-10-20 0:00:00,1648,2000,36th Ave,Traffic Violation,2000 36th Ave,37.7818753,-122.2165805
26411,stop,2015-10-20 0:00:00,429,2100,38TH AV,Traffic Violation,2100 38TH AV,37.780987,-122.2135122
26412,stop,2015-10-20 0:00:00,119,,38TH AV & INTERNATIONAL BLVD,Traffic Violation,38TH AV & INTERNATIONAL BLVD,37.774788,-122.2199325
26413,stop,2015-10-20 0:00:00,1645,,3rd St,Traffic Violation,3rd St,37.7798739,-122.2878767
26414,stop,2015-10-20 0:00:00,1658,,3rd St,Traffic Violation,3rd St,37.7798739,-122.2878767
26415,stop,2015-10-20 0:00:00,1720,,3rd St,Traffic Violation,3rd St,37.7798739,-122.2878767
26416,stop,2015-10-20 0:00:00,9,800,45th St,Traffic Violation,800 45th St,37.8340159,-122.2700734
26417,stop,2015-10-20 0:00:00,1007,,55th Ave & Fleming Ave,Traffic Violation,55th Ave & Fleming Ave,37.7752484,-122.1920728
26418,stop,2015-10-20 0:00:00,1730,,63RD & BAKER ST,Traffic Violation,63RD & BAKER ST,37.846775,-122.2793595
26419,stop,2015-10-20 0:00:00,2050,3500,68th Ave,Traffic Violation,3500 68th Ave,37.7724618,-122.174315
26420,stop,2015-10-20 0:00:00,6,1000,69TH AVE,Traffic Violation,1000 69TH AVE,37.7578443,-122.1947025
26421,stop,2015-10-20 0:00:00,36,1200,6TH AV,Traffic Violation,1200 6TH AV,37.7943411,-122.2539511
26422,stop,2015-10-20 0:00:00,1350,800,7TH ST,Traffic Violation,800 7TH ST,37.8023372,-122.2810087
26423,stop,2015-10-20 0:00:00,1923,2000,82ND AV,Probable Cause,2000 82ND AV,37.7590968,-122.172055
26424,stop,2015-10-20 0:00:00,1627,1100,83RD AVE,Probable Cause,1100 83RD AVE,37.7524327,-122.1830514
26425,stop,2015-10-20 0:00:00,1710,1300,83rd Ave,Reasonable Suspicion,1300 83rd Ave,37.7540157,-122.1800401
26426,stop,2015-10-20 0:00:00,1634,2200,84TH AV,Traffic Violation,2200 84TH AV,37.7585014,-122.1691826
26427,stop,2015-10-20 0:00:00,2245,1300,88th Av,Traffic Violation,1300 88th Av,37.7503332,-122.177305
26428,stop,2015-10-20 0:00:00,1727,,89TH AV & PLYMOUTH ST,Consensual Encounter,89TH AV & PLYMOUTH ST,37.7519059,-122.1715802
26429,stop,2015-10-20 0:00:00,1727,,89TH AV & PLYMOUTH ST,Consensual Encounter,89TH AV & PLYMOUTH ST,37.7519059,-122.1715802
26430,stop,2015-10-20 0:00:00,1727,,89TH AV & PLYMOUTH ST,Consensual Encounter,89TH AV & PLYMOUTH ST,37.7519059,-122.1715802
26431,stop,2015-10-20 0:00:00,1727,,89TH AV & PLYMOUTH ST,Consensual Encounter,89TH AV & PLYMOUTH ST,37.7519059,-122.1715802
26432,stop,2015-10-20 0:00:00,1851,,8TH St & ALICE ST,Traffic Violation,8TH St & ALICE ST,37.7983339,-122.2690159
26433,stop,2015-10-20 0:00:00,1607,,90TH AV & BIRCH ST,Probation/Parole,90TH AV & BIRCH ST,37.7519558,-122.1692889
26434,stop,2015-10-20 0:00:00,1607,,90TH AV & BIRCH ST,Probation/Parole,90TH AV & BIRCH ST,37.7519558,-122.1692889
26435,stop,2015-10-20 0:00:00,1121,,96th & International Blvd,Traffic Violation,96th & International Blvd,37.7457666,-122.1716256
26436,stop,2015-10-20 0:00:00,932,,98th & Plymouth St,Traffic Violation,98th & Plymouth St,37.7459069,-122.1672278
26437,stop,2015-10-20 0:00:00,847,2100,98th Ave,Traffic Violation,2100 98th Ave,37.7478932,-122.1629503
26438,stop,2015-10-20 0:00:00,914,2100,98th Ave,Traffic Violation,2100 98th Ave,37.7478932,-122.1629503
26439,stop,2015-10-20 0:00:00,1740,2400,9th Ave,Traffic Violation,2400 9th Ave,37.7994177,-122.2409716
26440,stop,2015-10-20 0:00:00,1524,,Apgar St & Martin Luther King,Probable Cause,Apgar St & Martin Luther King,37.8281992,-122.2688222
26441,stop,2015-10-20 0:00:00,1524,,Apgar St & Martin Luther King,Reasonable Suspicion,Apgar St & Martin Luther King,37.8281992,-122.2688222
26442,stop,2015-10-20 0:00:00,1525,,APGAR ST & MARTIN LUTHER KING JR WY,Probable Cause,APGAR ST & MARTIN LUTHER KING JR WY,37.8281992,-122.2688222
26443,stop,2015-10-20 0:00:00,1640,8400,BANCROFT AV,Traffic Violation,8400 BANCROFT AV,37.758485,-122.1691927
26444,stop,2015-10-20 0:00:00,1411,9100,BANCROFT AV,Traffic Violation,9100 BANCROFT AV,37.75313,-122.1648767
26445,stop,2015-10-20 0:00:00,1411,9100,BANCROFT AV,Traffic Violation,9100 BANCROFT AV,37.75313,-122.1648767
26446,stop,2015-10-20 0:00:00,1547,9100,BANCROFT AV,Traffic Violation,9100 BANCROFT AV,37.75313,-122.1648767
26447,stop,2015-10-20 0:00:00,1852,9700,BANCROFT AV,Traffic Violation,9700 BANCROFT AV,37.7493084,-122.1619702
26448,stop,2015-10-20 0:00:00,8,5400,BANCROFT AVE,Traffic Violation,5400 BANCROFT AVE,37.7720246,-122.2006248
26449,stop,2015-10-20 0:00:00,1025,5000,Bancroft Avenue,Traffic Violation,5000 Bancroft Avenue,37.7717986,-122.2070668
26450,stop,2015-10-20 0:00:00,1533,4700,Bancroft Way,Traffic Violation,4700 Bancroft Way,37.7714408,-122.2105204
26451,stop,2015-10-20 0:00:00,1608,8100,BIRCH ST,Traffic Violation,8100 BIRCH ST,37.758767,-122.1740357
26452,stop,2015-10-20 0:00:00,1000,9800,Birch St,Traffic Violation,9800 Birch St,37.7469081,-122.1650886
26453,stop,2015-10-20 0:00:00,1015,5800,BRANN ST,Traffic Violation,5800 BRANN ST,37.7755642,-122.1876298
26454,stop,2015-10-20 0:00:00,1707,4000,Broadway,Traffic Violation,4000 Broadway,37.8276171,-122.2562502
26455,stop,2015-10-20 0:00:00,1715,4100,Broadway,Traffic Violation,4100 Broadway,37.8287434,-122.2556846
26456,stop,2015-10-20 0:00:00,1655,4400,Broadway,Traffic Violation,4400 Broadway,37.8322942,-122.253138
26457,stop,2015-10-20 0:00:00,1655,4400,Broadway,Traffic Violation,4400 Broadway,37.8322942,-122.253138
26458,stop,2015-10-20 0:00:00,1215,,BROADWAY & CALDECOTT LN,Traffic Violation,BROADWAY & CALDECOTT LN,37.8536976,-122.2226002
26459,stop,2015-10-20 0:00:00,1922,,BROADWAY & HAWTHORNE AVE,Traffic Violation,BROADWAY & HAWTHORNE AVE,37.8205273,-122.2612207
26460,stop,2015-10-20 0:00:00,1636,,Broadway & Pleasant Valley,Traffic Violation,Broadway & Pleasant Valley,37.8346865,-122.2519889
26461,stop,2015-10-20 0:00:00,1715,5100,Broadway Blvd,Traffic Violation,5100 Broadway Blvd,37.8348327,-122.2491039
26462,stop,2015-10-20 0:00:00,1658,5100,Broadway Blvd,Traffic Violation,5100 Broadway Blvd,37.8348327,-122.2491039
26463,stop,2015-10-20 0:00:00,1709,4400,Broadway St,Traffic Violation,4400 Broadway St,37.8322942,-122.253138
26464,stop,2015-10-20 0:00:00,1715,,CHAMPION ST & NICOL AVE,Traffic Violation,CHAMPION ST & NICOL AVE,37.7941839,-122.2173542
26465,stop,2015-10-20 0:00:00,1715,,Claremont & Telegraph,Traffic Violation,Claremont & Telegraph,37.8379988,-122.2622073
26466,stop,2015-10-20 0:00:00,1645,3300,Claremont Ave,Traffic Violation,3300 Claremont Ave,37.8516449,-122.2507435
26467,stop,2015-10-20 0:00:00,1630,5400,Claremont Ave,Traffic Violation,5400 Claremont Ave,37.8410763,-122.2587643
26468,stop,2015-10-20 0:00:00,1801,300,Clay St,Traffic Violation,300 Clay St,37.7976424,-122.2783514
26469,stop,2015-10-20 0:00:00,1920,300,Clay St,Traffic Violation,300 Clay St,37.7976424,-122.2783514
26470,stop,2015-10-20 0:00:00,1645,,CLAY ST & 3rd St,Traffic Violation,CLAY ST & 3rd St,37.7977123,-122.2783067
26471,stop,2015-10-20 0:00:00,1651,,CLAY ST & 3rd St,Traffic Violation,CLAY ST & 3rd St,37.7977123,-122.2783067
26472,stop,2015-10-20 0:00:00,1715,,CLAY ST & 3rd St,Traffic Violation,CLAY ST & 3rd St,37.7977123,-122.2783067
26473,stop,2015-10-20 0:00:00,1729,,CLAY ST & 3rd St,Traffic Violation,CLAY ST & 3rd St,37.7977123,-122.2783067
26474,stop,2015-10-20 0:00:00,1745,,CLAY ST & 3rd St,Traffic Violation,CLAY ST & 3rd St,37.7977123,-122.2783067
26475,stop,2015-10-20 0:00:00,115,5200,College Avenue,Traffic Violation,5200 College Avenue,37.8363923,-122.251262
26476,stop,2015-10-20 0:00:00,1526,2900,COOLIDGE AV,Traffic Violation,2900 COOLIDGE AV,37.7910514,-122.2149751
26477,stop,2015-10-20 0:00:00,1710,8400,D Street,Traffic Violation,8400 D Street,37.7517282,-122.1827234
26478,stop,2015-10-20 0:00:00,1740,8400,D Street,Traffic Violation,8400 D Street,37.7517282,-122.1827234
26479,stop,2015-10-20 0:00:00,1740,8400,D Street,Traffic Violation,8400 D Street,37.7517282,-122.1827234
26480,stop,2015-10-20 0:00:00,1452,,E 10TH ST & 2ND AVE,Traffic Violation,E 10TH ST & 2ND AVE,37.7959514,-122.2592014
26481,stop,2015-10-20 0:00:00,1128,1900,E 21ST St,Traffic Violation,1900 E 21ST St,37.7914945,-122.2362132
26482,stop,2015-10-20 0:00:00,1140,2000,E 21st St,Traffic Violation,2000 E 21st St,37.791088,-122.2348775
26483,stop,2015-10-20 0:00:00,1507,2200,E 21ST ST,Traffic Violation,2200 E 21ST ST,37.7898152,-122.2328432
26484,stop,2015-10-20 0:00:00,1158,,E 21st St,Traffic Violation,E 21st St,37.7979682,-122.2446445
26485,stop,2015-10-20 0:00:00,1234,,E 21st St,Traffic Violation,E 21st St,37.7979682,-122.2446445
26486,stop,2015-10-20 0:00:00,1243,,E 21st St,Traffic Violation,E 21st St,37.7979682,-122.2446445
26487,stop,2015-10-20 0:00:00,1729,10300,E ST,Traffic Violation,10300 E ST,37.737629,-122.173616
26488,stop,2015-10-20 0:00:00,914,1700,EMBARCADERO,Traffic Violation,1700 EMBARCADERO,37.784468,-122.243495
26489,stop,2015-10-20 0:00:00,13,2100,FILBERT ST,Traffic Violation,2100 FILBERT ST,37.8138185,-122.2811654
26490,stop,2015-10-20 0:00:00,819,2400,FOOTHILL BLVD,Traffic Violation,2400 FOOTHILL BLVD,37.7847768,-122.2323108
26491,stop,2015-10-20 0:00:00,754,1600,FRUITVALE AV,Traffic Violation,1600 FRUITVALE AV,37.7801781,-122.2241528
26492,stop,2015-10-20 0:00:00,1735,1500,Fruitvale Ave,Probable Cause,1500 Fruitvale Ave,37.7787646,-122.225279
26493,stop,2015-10-20 0:00:00,1622,1600,Fruitvale Ave,Probable Cause,1600 Fruitvale Ave,37.7801781,-122.2241528
26494,stop,2015-10-20 0:00:00,1712,400,GHORMLEY AV,Traffic Violation,400 GHORMLEY AV,37.7334143,-122.1836292
26495,stop,2015-10-20 0:00:00,1811,600,Grand Av,Traffic Violation,600 Grand Av,37.8096579,-122.2497913
26496,stop,2015-10-20 0:00:00,1818,,GRAND AV & MARTIN LUTHER KING JR WY,Reasonable Suspicion,GRAND AV & MARTIN LUTHER KING JR WY,37.8125048,-122.2727855
